YEATS4	VPS72	1.0
FKBP1B	SOD1	0.904632
NSA2	ZNF771	0.9045979999999999
MOV10	CCDC137	0.9045979999999999
CCDC86	BOP1	0.9045979999999999
CCDC137	RRS1	0.9045979999999999
CCDC137	NSA2	0.9045979999999999
DDX54	MPHOSPH10	0.9045850000000001
C7orf50	CCDC137	0.9045790000000001
EFTUD2	DDX17	0.9045780000000001
ENSG00000215472	EBNA1BP2	0.904568
TMEM255A	GCA	0.9044620000000001
STAG1	CDCA5	0.904459
ZC3H8	54865	0.904452
UBE2V1	FAHD1	0.90445
MTHFD1	RPS20	0.904442
BCAS2	PDIA5	0.9043889999999999
SERPINB2	CMPK1	0.9043620000000001
KNOP1	DDX18	0.904351
CCDC137	ZNF771	0.904351
PTCD3	MRPS18C	0.9043
LGALS9	ALDOB	0.9042950000000001
ARAP1	NCK2	0.904276
ABAT	HSPE1	0.904273
ZNF622	RPL11	0.9042540000000001
RCOR1	HDAC1	0.9042190000000001
TBC1D9	LANCL1	0.9041450000000001
GPN3	POLR3K	0.9041299999999999
PDS5B	EIF2S2	0.904099
MRPL21	MRPL48	0.9040959999999999
TPR	HNRNPM	0.903982
SRP72	SPATS2L	0.9039719999999999
ZNF22	PURA	0.9039389999999999
STAU1	PURA	0.9039389999999999
RSL1D1	RRS1	0.9039389999999999
TAF15	RBM6	0.9039149999999999
SRRM1	DHX9	0.903884
RPL7	IGF2BP3	0.9038719999999999
FLII	LRRFIP1	0.9037700000000001
KYAT1	CMPK1	0.903732
GSR	ENSG00000121083	0.903711
RRP12	LARP7	0.9036569999999999
ACAD9	NDUFAF1	0.9036569999999999
RPS2	RPL26	0.903653
JUNB	OXSM	0.903634
RPL19	NCL	0.903552
SNRPD1	U2SURP	0.903525
RBM34	ZC3HAV1	0.903523
PIKFYVE	WDR83	0.9035209999999999
ZC3H8	RPS13	0.903481
RPS13	NSA2	0.903481
SURF6	GLTSCR2	0.9034780000000001
PPAN	GLTSCR2	0.9034780000000001
MRPS17	MRPS26	0.9034780000000001
GNL2	UPF1	0.9034780000000001
GLTSCR2	54865	0.9034780000000001
HCFC1	HSPA8	0.9034770000000001
MRPS10	MRPS7	0.9034139999999999
GTPBP4	NOL10	0.90335
DNM3	DNM2	0.9033399999999999
SYBU	MAPRE1	0.903277
MED9	MED4	0.9032530000000001
SURF6	LYAR	0.9032379999999999
GNAI1	RGS12	0.903223
NUP160	NUP153	0.903194
EPHB4	EFNB2	0.9031809999999999
FABP3	GOT2	0.9031799999999999
MORC2	MORC1	0.903148
RPL9P7	NAP1L1	0.90312
RPL5	MTHFD1	0.903107
RRP1B	LYAR	0.9031040000000001
SRPK1	RPL22	0.903077
NXF1	NUP107	0.903049
NCOR1	GPS2	0.902982
YTHDC2	DDX21	0.9029799999999999
SLC25A3	RPL27A	0.9029790000000001
HNRNPD	HNRNPL	0.9029719999999999
PSIP1	ENSG00000146963	0.9029159999999999
PUM3	RPL3	0.9028809999999999
NAT10	DHX57	0.9028809999999999
POP1	IMP3	0.9028129999999999
POP1	GZF1	0.9028129999999999
ZNF747	ZNF707	0.9027930000000001
ENSG00000215472	SRP14	0.90276
NAP1L4	RPL13	0.9027459999999999
ACTB	COBL	0.9027059999999999
SIRT6	GFPT2	0.9026799999999999
XRN2	RPL15	0.9026620000000001
MRPS16	MRPS35	0.902658
RPS3	ATP5C1	0.9026360000000001
RPS3A	G3BP1	0.9026299999999999
HSPA14	NFAM1	0.9026139999999999
MRPS15	PTCD3	0.902583
RPF2	RPL3	0.90248
CTCF	RPL26	0.90248
CTCF	NOP2	0.90248
OSBPL9	DNAJA1	0.9024
NOP10	RPL13	0.902387
PGM1	ALDH1B1	0.902372
HNRNPH3	HNRNPK	0.902367
HGS	STAM	0.902367
CEP44	POC1B	0.9023469999999999
NDUFS2	NDUFS3	0.902331
RPL12	SSB	0.902283
ENSG00000243678	ENO3	0.90228
RPSA	SSB	0.902256
NVL	DHX30	0.902222
PTRF	FAM9A	0.9022209999999999
BUB3	KCTD20	0.902186
RPL23A	IGF2BP3	0.902184
FGFR2	C8orf74	0.902142
GADL1	ARL13B	0.902127
RPL23	EEF1G	0.902077
SBF2	MTMR2	0.9020290000000001
CEP170	SYNE2	0.902016
HNRNPUL1	DDX3X	0.901963
CLASRP	LUC7L2	0.901875
RPLP1	EEF1G	0.901853
IFNA14	IFIT3	0.901784
UTP20	NOP58	0.901767
XAB2	EFTUD2	0.9017219999999999
SSRP1	DDX5	0.901695
SZT2	KPTN	0.901673
PPP1R9A	PPP1CC	0.901666
PUM3	LLPH	0.9016379999999999
LLPH	STAU2	0.9016379999999999
LLPH	REXO4	0.9016379999999999
DDX31	LLPH	0.9016379999999999
CYP51A1	DHRS7	0.9016379999999999
84311	MRPL10	0.9016379999999999
EFHD2	ARPC3	0.901596
MED28	MED17	0.9015610000000001
ZSCAN20	ZNF174	0.901552
NKRF	PES1	0.9015280000000001
LIN28B	GTPBP4	0.901508
C7orf50	LIN28B	0.901508
HP1BP3	KRI1	0.901493
RPS2	MTHFD1L	0.9014850000000001
PPM1G	SNRPD2	0.9014790000000001
ACTB	DAPK3	0.901439
RBM34	MRTO4	0.90143
EIF3A	PRRC2B	0.901424
RPS19	EBNA1BP2	0.901401
POLR2L	GPN1	0.9013770000000001
ATP4A	MAPT	0.9013770000000001
ATP4A	GNG2	0.9013770000000001
ATP4A	DPYSL3	0.9013770000000001
ATP4A	CAMK2A	0.9013770000000001
PDS5B	RAD21	0.901338
TACC3	PLEKHO2	0.901215
TAF5L	SUPT20H	0.9011870000000001
RPS24	DDX31	0.9011819999999999
GTF2H2	GTF2H4	0.9011239999999999
RPL10L	NOP58	0.901121
NOL12	MYBBP1A	0.901115
CNOT2	CNOT6	0.900954
NCBP3	C19orf47	0.9009209999999999
CORO1B	CWC27	0.9009149999999999
PFKM	GRK2	0.9008950000000001
SRP14	RPL7	0.900883
SAFB2	HNRNPA1	0.900833
MEAF6	BRD8	0.900805
RPL15	NSUN2	0.9007069999999999
DPF2	BCL7B	0.9006790000000001
MRPL42	MRPL16	0.900573
SACM1L	COPB2	0.900525
DDX5	PRPF40A	0.900509
MYZAP	POLR2G	0.900385
GFOD1	RALGAPA2	0.900381
MRPS30	MRPL53	0.90033
RRP12	ZCCHC9	0.9002950000000001
PRKACB	CEP68	0.900258
PRMT2	L3MBTL3	0.9001680000000001
EIF2S2	DDX17	0.900158
ARID2	DPF1	0.900142
RPS6	MTHFD1	0.900058
MED28	MED24	0.900025
ING1	SIN3A	0.899991
RPS6	HSP90AB1	0.899977
GID4	YPEL5	0.899962
SNRNP200	CPSF6	0.89995
ZNF397	ZNF197	0.8999459999999999
YEATS2	TADA2A	0.899943
EIF2S1	RPL11	0.8999280000000001
RPS23	ATP5A1	0.899867
MRPL16	MRPL55	0.899857
SSBP3	ISL2	0.8998450000000001
RPLP1	HNRNPU	0.899841
XRN2	MYBBP1A	0.8997860000000001
SUB1	MCM2	0.899734
TRIM10	KLHL41	0.8997299999999999
PEX19	MUL1	0.899618
ZNF22	NIP7	0.8995639999999999
GID4	MAEA	0.8995639999999999
TBL1XR1	GPS2	0.8995629999999999
C5orf22	SURF2	0.8995549999999999
ALDOA	GPD1L	0.8995280000000001
TAF1B	TAF1A	0.8995190000000001
RPL4	MTHFD1	0.8994979999999999
COPS8	CUL4A	0.899415
PMF1	ZWINT	0.8994120000000001
C7orf50	RPS13	0.899374
GNL2	IGF2BP3	0.899359
MED28	MED7	0.8993540000000001
TESPA1	ITPR2	0.899282
MRPL27	MRPL14	0.8992760000000001
NKRF	PAPD5	0.8992370000000001
MPZL3	FLOT2	0.899226
KPNB1	EFTUD2	0.8991530000000001
FCHO2	BMP2K	0.899151
DDX21	STAU2	0.8991399999999999
PURA	NOP16	0.899123
AP2A1	AP2B1	0.899083
DDX31	MRTO4	0.8990100000000001
UTP14A	DKC1	0.8990040000000001
MRPS18C	MRPS27	0.8989940000000001
GZF1	DKC1	0.8989940000000001
BRIX1	IMP3	0.8989940000000001
BRIX1	GZF1	0.8989940000000001
EIF3E	PRRC2B	0.8989229999999999
RAB3IL1	PPFIA3	0.898891
ENTPD6	ARSK	0.8988659999999999
GPS1	CUL4B	0.898827
RRP15	ZC3HAV1	0.898797
MRPS18B	MRPS33	0.898797
GNL2	GAR1	0.898774
FBP2	FBP1	0.8987430000000001
RPL10A	ATP5C1	0.8986780000000001
CCNC	MED12L	0.8986700000000001
PURA	54865	0.898642
EXOSC6	EXOSC10	0.898626
DMC1	RAD51	0.898597
GTPBP4	PAPD5	0.8985879999999999
C7orf50	PAPD5	0.8985879999999999
TTF1	GNL3	0.898582
TTF1	DDX24	0.898582
RRP8	DDX27	0.898582
RRP8	DDX24	0.898582
NSD2	DDX27	0.898582
LYAR	MPHOSPH10	0.898582
BAHCC1	SAP30	0.898558
CEBPZ	EBNA1BP2	0.8985479999999999
STAT5A	DLAT	0.898526
CWC22	SRSF7	0.898525
LLPH	NOP16	0.898516
CTCF	RPL15	0.898516
CTCF	EBNA1BP2	0.898516
LMNA	CDC5L	0.8984059999999999
ATPIF1	GRPEL1	0.898349
NAT10	GNL2	0.898223
MED1	MED13L	0.8981870000000001
HNRNPDL	HNRNPM	0.8981549999999999
NUP43	SUMO1	0.8981450000000001
NEK2	ANAPC15	0.898101
PNKD	PPFIBP1	0.898085
TTN	PRDX1	0.89807
RPS13	ZNF771	0.898059
PFDN2	PFDN5	0.898059
KNOP1	RPS13	0.898059
KNOP1	RBM28	0.898059
KNOP1	FTSJ3	0.898059
ICE1	EAF1	0.898019
G3BP1	RPL21	0.8979659999999999
NCL	RPS15	0.897949
PQBP1	PRPF8	0.897919
MED1	MED28	0.897892
GNAI2	GNB1	0.897874
SSBP2	LMX1B	0.8978360000000001
CALR	NACA2	0.8978290000000001
ZC3H8	LIN28B	0.897826
DRG1	LRRC41	0.897717
ANKRD44	NOTCH2	0.897634
STAU1	SRP72	0.8976149999999999
LIPT1	STAT2	0.897568
NOL12	NOC3L	0.8975639999999999
RSL1D1	LARP7	0.897547
PURA	NIP7	0.897547
NSUN2	RPL10	0.897492
EIF3B	RPL10	0.897487
KRR1	HP1BP3	0.897401
EFTUD2	RBM39	0.897344
RPL36A	DDX21	0.897302
MRPL40	MRPL12	0.897273
PGGT1B	AMMECR1L	0.8972620000000001
SRP72	NOP56	0.897257
MRPS15	MRPS18C	0.8972530000000001
KRR1	ZNF771	0.8972530000000001
RBM34	RPS24	0.8972129999999999
GIT1	PAK2	0.8971879999999999
MRPL46	MRPL51	0.8971450000000001
MRPL11	MRPL24	0.897072
MRPL11	MRPL22	0.897072
NUP155	NDC1	0.897058
RCC1	RANBP3	0.8970440000000001
PSIP1	PRPF40A	0.896957
IFRD2	NPM1	0.8969219999999999
DOHH	ENSG00000139637	0.8968790000000001
NACA2	EEF1G	0.896782
KRR1	RSL1D1	0.8967
RPL35	EEF1G	0.896669
CAPZA2	LIMA1	0.896653
RRP15	HP1BP3	0.896609
PIK3R1	PIK3CA	0.896581
NUP155	NUP160	0.896565
RRP15	RPL6	0.896526
RPL9P7	SSB	0.8964709999999999
RACK1	RPL22	0.896468
NACA2	CALU	0.8964620000000001
YBX3	RPS14	0.896453
NKRF	NIP7	0.896386
NVL	PES1	0.896375
EDF1	DYNC1LI1	0.896351
NOP2	SRP72	0.896338
MRPS16	PTCD3	0.896282
SRP68	PES1	0.896259
MRPS34	MRPS21	0.896183
STON2	FCHO2	0.8961709999999999
AKR1B15	HINT1	0.8961459999999999
RPL31	BTF3	0.8961040000000001
PMF1	KNL1	0.8960799999999999
TP53RK	GON7	0.8960110000000001
IRF2BPL	IRF2BP2	0.896009
SHQ1	NAF1	0.895951
MID2	UBXN1	0.8959219999999999
SLC25A4	ATP5C1	0.8959010000000001
CALR	ENSG00000215472	0.8958870000000001
MED31	MED13	0.895884
LDHC	ATOX1	0.8958649999999999
PUM3	NOC3L	0.895858
KRI1	LARP1	0.895805
DDX1	RTCB	0.895789
CDC73	DDX5	0.895784
NSUN2	RPL27A	0.895757
POP1	LLPH	0.895718
LLPH	DDX24	0.895718
DUSP14	VSIG8	0.895718
KCNAB2	PREP	0.8957139999999999
RPL19	RPL26L1	0.895697
GLYR1	PAPD5	0.895691
THOC2	PRPF40A	0.8956540000000001
NOL6	LARP1	0.895653
STX12	VTI1A	0.895616
SNRNP200	CDC73	0.895543
RPS12	G3BP2	0.895509
DDX50	NOC3L	0.895476
ATP1B4	TMEM8A	0.895466
ZNF512	NOL12	0.895366
MED30	MED18	0.895352
TAPT1	RIC3	0.8953459999999999
SEMG2	LSM14B	0.895186
SSB	RPL3	0.895143
NSL1	PMF1	0.89513
MED10	MED12	0.89513
PA2G4	RACK1	0.895123
CDC40	CDC5L	0.895117
ZNF131	MBIP	0.895069
WIPF1	NCK1	0.895014
CCDC86	POP1	0.895006
FHL2	CNOT2	0.8949940000000001
PUF60	PPIG	0.8949739999999999
COPS7A	DDB2	0.89497
SURF6	NOC3L	0.894967
NOP2	DDX56	0.8948780000000001
CEBPZ	DDX24	0.8948379999999999
MED12	MED6	0.894811
SPIN4	SPIN1	0.894767
MRPL35	MRPL13	0.894755
RPL5	SLC25A6	0.894705
INIP	INTS3	0.8946879999999999
TRAPPC3	TRAPPC11	0.8946700000000001
PRMT2	HTT	0.8946290000000001
MED28	MED4	0.894597
MED28	MED15	0.894597
PDCL3	TXNDC9	0.8945860000000001
DEPDC1B	IFI30	0.894584
CSPP1	FGFR1OP	0.8945379999999999
ARX	TACC3	0.894532
CCDC86	ZC3H8	0.8945290000000001
ZNF423	RBBP7	0.894509
TCHP	GLUL	0.894491
CAT	ETFA	0.894487
CNST	PPP1CA	0.8944639999999999
RPL28	RPL38	0.8944610000000001
DBN1	NEXN	0.894452
EFTUD2	THOC2	0.8944059999999999
MTHFD1	RPL27A	0.8943840000000001
POLR2C	RPRD1B	0.894374
RPS23	HIST1H1C	0.8943629999999999
PGM3	HYI	0.894338
KRR1	DDX21	0.8943270000000001
SNRNP200	RBM25	0.894302
ACTB	SPTBN1	0.894284
RNPS1	LUC7L	0.8942459999999999
LMX1B	SSBP4	0.8940809999999999
PRKAR1A	AKAP11	0.89405
PPP6R3	PPP6C	0.8939729999999999
DDX31	LARP1	0.893935
SDK1	LGALS3	0.8939290000000001
DUS3L	SARS	0.893908
RPLP1	SLC25A5	0.89389
ATP5O	TUFM	0.893855
NIP7	RPL26L1	0.893827
U2SURP	SF3A3	0.8937620000000001
MED30	MED16	0.893754
CENPH	CENPN	0.8937430000000001
C7orf50	POP1	0.8936850000000001
CCNC	MED12	0.893676
DIS3L	C1D	0.8936149999999999
CAPRIN1	G3BP2	0.8936139999999999
MRPL20	MRPL55	0.893594
RPL10A	HNRNPC	0.893551
CNOT10	CNOT11	0.893533
GNL3	54865	0.8935200000000001
DDX27	54865	0.8935200000000001
54865	LYAR	0.8935200000000001
ACLY	HNRNPK	0.893473
SETDB1	MCUB	0.8934350000000001
PUF60	SRSF4	0.893352
USP14	PSMC2	0.893322
ACIN1	RBM39	0.8932459999999999
DBN1	ACTG1	0.8931889999999999
ANKRD52	PPP6C	0.893149
SRP14	RPL10A	0.8931389999999999
SPCS3	SPCS2	0.8931020000000001
RPL15	EEF2	0.8930790000000001
RPL23	PES1	0.8930319999999999
FARSB	FARSA	0.892999
DDX18	IMP4	0.892964
GLYR1	RPL36A	0.892958
RPL34	EBNA1BP2	0.8929530000000001
PTPRF	GRK2	0.8929520000000001
ZNF12	CDC26	0.8929299999999999
METTL7A	TSPAN17	0.8928950000000001
SRP14	YBX1	0.892855
SRRM1	RBM39	0.8927959999999999
TMEM143	SLC39A4	0.892783
MED24	MED7	0.892756
MED28	MED23	0.8927290000000001
ATP5A1	ACADVL	0.892724
RPSA	EEF1G	0.8927209999999999
MED28	MED9	0.892711
DDX54	LYAR	0.892689
PA2G4	RPL23A	0.892674
LLPH	UPF1	0.8926649999999999
GLYR1	LLPH	0.8926649999999999
CYP51A1	EPHX1	0.8926649999999999
PA2G4	RPS12	0.8926299999999999
CALML3	SPECC1	0.892582
SPTBN1	MYH9	0.8925700000000001
SF3B3	PRPF40A	0.8925280000000001
QDPR	DCXR	0.892508
RPL10L	RACK1	0.8924989999999999
FCN1	DNAJC13	0.892482
ATP6V1C2	MAGEA2B	0.892436
MRPL2	MRPL48	0.8924219999999999
TPM4	MYH9	0.892389
PGK2	GPI	0.8923549999999999
CCNC	MED18	0.8923469999999999
C17orf75	WDR11	0.892338
MPI	C11orf54	0.89233
CLTCL1	PICALM	0.892317
TCERG1L	TCERG1	0.8922209999999999
PSMB8	PSMA7	0.8922110000000001
RPLP0	NOLC1	0.8921870000000001
PUM3	RPL32	0.89217
SNRNP70	ACIN1	0.892149
NDC1	TMEM214	0.8920950000000001
RRP15	SURF6	0.892071
PPM1G	SNRPD1	0.892001
SRSF1	LUC7L3	0.891998
CDKN1B	CCND3	0.8919940000000001
STX7	STX10	0.891966
ARHGAP8	553158	0.8919239999999999
SEH1L	NUP37	0.8919229999999999
PDHX	STAT5B	0.8918950000000001
RRP15	REXO4	0.8918870000000001
COPS7B	COPS3	0.8918520000000001
PAK1IP1	DDX50	0.8918459999999999
HINT3	FBXO15	0.8918459999999999
SNW1	RAB43	0.891833
PSMB2	PSME2	0.8917790000000001
NAT10	DDX21	0.89176
THOC2	SF3A3	0.8916370000000001
MRPL14	MRPL22	0.8916299999999999
PPRC1	CA10	0.891602
FTSJ3	GLTSCR2	0.891473
ZRSR2	CCDC97	0.8913979999999999
PA2G4	RPL30	0.8913620000000001
SMARCC2	PBRM1	0.891334
CEBPZ	NIP7	0.891317
FHL3	MKL2	0.891294
WASF3	NCK2	0.891223
NEDD1	TUBGCP4	0.8911190000000001
HLA-DPA1	DCBLD1	0.8911190000000001
HOXB6	MAPK14	0.891093
RPS11	ENSG00000257529	0.891027
ZNF622	RPL13	0.891006
HOMER1	FRYL	0.890991
DBI	ADSL	0.890991
UBE2S	RNF40	0.8909520000000001
CALM2	MYH9	0.8909370000000001
PAK1IP1	DDX24	0.890918
RPS19	SLC25A5	0.890914
SAE1	UBA2	0.8908959999999999
POLR2A	POLR2K	0.89089
MRPL30	MRPL48	0.8908729999999999
ZBTB11	BRIX1	0.890869
REXO4	DKC1	0.890869
MRPS10	MRPS27	0.890869
TSR1	LYAR	0.89084
INTU	RSG1	0.8908219999999999
ZNF445	SET	0.890706
SDC4	GPR183	0.890624
COPRS	CLNS1A	0.8906219999999999
SRPK1	RPL15	0.8906120000000001
RPS2	HNRNPC	0.890611
MIEF1	MAB21L2	0.890581
POLR2C	POLR2B	0.8905350000000001
MRPL42	MRPL58	0.8905059999999999
EIF4E	ANGEL1	0.8904989999999999
RPL36A	GNL3	0.890423
GSTP1	TIAL1	0.89036
PSMB9	PSMA7	0.8902610000000001
MRPL15	MRPL35	0.890106
RMND5A	ZCCHC2	0.890086
ZNF771	MYBBP1A	0.89007
PPAN	CCDC86	0.89007
MRPS14	MRPS26	0.89007
KNOP1	PPAN	0.89007
DDX18	54865	0.89007
MTMR9	KCTD17	0.8900520000000001
BTF3	RPS3A	0.890019
ARPC5	ARPC5L	0.890012
PNKD	GOLPH3L	0.8899969999999999
ZC3H7A	BIRC7	0.8899799999999999
SLC43A1	ZACN	0.8899799999999999
RPS10	RACK1	0.889971
NXPH3	SUFU	0.889969
HSP90AA1	RPL37A	0.88995
FBL	RPL3	0.8899090000000001
SOWAHC	DIAPH1	0.889818
SIAE	SGSH	0.8898159999999999
MEF2D	MAPK14	0.889809
NACA2	RCN1	0.8897799999999999
SYT1	CRMP1	0.8897430000000001
NAGLU	SGSH	0.8897149999999999
C7orf50	RRP9	0.8897149999999999
MIER1	HIST1H2BA	0.8897
MRPS10	MRPS18B	0.8896620000000001
ENSG00000146963	SRSF11	0.8896459999999999
SPECC1L	LIMA1	0.8896350000000001
CTNNB1	CDH1	0.889547
RPL5	HIST1H1A	0.889495
151507	MSL1	0.8894700000000001
MED1	CDK19	0.88945
CCT2	FASN	0.889423
RPL15	YTHDC2	0.889382
NPM1	LARP4B	0.8893209999999999
RBM34	NKRF	0.8893
CEBPZ	CCDC137	0.889174
SRRM1	SRSF9	0.889133
SMARCC2	TOP2B	0.8890680000000001
RRM2B	RRM2	0.889026
ANP32A	ANP32E	0.889007
SRRM1	KPNB1	0.888915
HERC5	DDX21	0.8888969999999999
TTF1	REXO4	0.888884
TTF1	DDX31	0.888884
PUM3	RRP8	0.888884
PUM3	PAK1IP1	0.888884
DDX54	ZNF629	0.888884
MED22	MED25	0.888856
MRPS22	MRPS21	0.888842
HERC5	DHX30	0.8888209999999999
MRPL42	MRPL57	0.8887719999999999
S100PBP	PCED1B	0.8887639999999999
RPL5	SND1	0.888754
ARPC4	CFL1	0.888747
MED19	MED23	0.888691
MRPS11	MRPS26	0.88864
NUP43	NUP35	0.8886360000000001
DDX31	RPL26L1	0.8885870000000001
TRIM37	BORCS6	0.8885649999999999
PWP1	NKRF	0.888558
PSMB4	PSMB9	0.888547
GNL3	RIOX2	0.8885379999999999
C7orf50	LARP1	0.888511
MPPED1	PHKG2	0.8884040000000001
BYSL	NOC4L	0.8883840000000001
SRP72	IMP4	0.888316
SRRM1	HNRNPM	0.888294
RPL23A	G3BP1	0.888283
PMP2	ENO1	0.888275
PWP1	MYBBP1A	0.8882459999999999
RPL13A	SND1	0.888227
GAR1	BRIX1	0.888216
CTCF	BRIX1	0.888216
84311	MRPL14	0.888216
POLR2D	RPRD1B	0.888141
MTHFD1	RPS15A	0.888141
NKRF	DDX21	0.888066
MED28	MED13L	0.888058
ACTB	SPECC1L	0.887984
ZC3HAV1	DDX21	0.887966
LEO1	IWS1	0.887934
SPIN1	SPIN2B	0.8879229999999999
ENSG00000172660	MSN	0.88792
PGM2	TKT	0.887848
MICU1	MICU2	0.8877809999999999
AUTS2	RYBP	0.8877700000000001
MRPS28	MRPS21	0.887754
PURA	GLTSCR2	0.8877370000000001
PTCD3	MRPS17	0.8877370000000001
LLPH	IMP3	0.8877010000000001
GAR1	GZF1	0.8877010000000001
AFF4	AFF1	0.887666
RPL4	EIF2S1	0.887631
MED1	CCNC	0.8875059999999999
STAU1	LIN28B	0.887431
LIN28B	MOV10	0.887431
PSMG1	PSMA5	0.8873979999999999
ADH5	UBE2V1	0.8873639999999999
CAMKK2	MAPK14	0.887329
CRYGB	CRYGC	0.887316
RPS11	EIF2S1	0.8872770000000001
ATP6V0A1	FLOT1	0.887267
ZFP1	AKR1C2	0.887265
RPL15	RRP1B	0.887251
RPL4	NAT10	0.887224
CDK19	MED29	0.887123
CCNC	MED23	0.8870899999999999
SF3A2	SF3B5	0.887085
SRRM2	SRSF4	0.887084
PLOD3	PLOD2	0.887066
BRMS1	SUDS3	0.8870370000000001
GNA11	GNB4	0.8869959999999999
NOL12	NSA2	0.8869879999999999
HLA-DRB1	HLA-DRB5	0.886908
IPO7	RBM25	0.886813
SND1	RPL3	0.88679
EIF3G	EIF3CL	0.8867889999999999
SURF6	PES1	0.886754
MED13L	MED4	0.886716
MED13L	MED15	0.886716
SKP2	GMNN	0.886666
MRPL44	MRPL11	0.886658
PIP5K1A	PIP5K1C	0.8866200000000001
PPAN	PAPD5	0.886495
MYBBP1A	PAPD5	0.886495
HP1BP3	PAPD5	0.886495
GNL2	PAPD5	0.886495
PELP1	NOL9	0.8864719999999999
MRPL44	MRPL51	0.886468
RRP12	NIFK	0.8864479999999999
KRI1	RPS5	0.8864139999999999
DHX15	SRSF11	0.88641
LGALS8	CLCN3	0.8864059999999999
POGLUT1	ARSK	0.8864040000000001
MRPS10	MRPS24	0.8864040000000001
POC1A	MDM1	0.886359
MED28	MED16	0.886359
CTCF	C7orf50	0.8863469999999999
84311	MRPL43	0.8863469999999999
GLOD4	TXN	0.886346
ZSCAN30	ZSCAN32	0.8863219999999999
MLLT1	ELL3	0.8862959999999999
NIP7	NOP16	0.886265
GLTSCR2	RBM28	0.8862530000000001
PLCB3	GTPBP1	0.886209
XRN2	EBNA1BP2	0.886144
RPL17	NSA2	0.8860950000000001
EIF1AX	FAU	0.886077
NIFK	BRIX1	0.8860520000000001
PSMA6	PSMB9	0.886008
PDHA1	ATP5A1	0.885999
DLK1	LAPTM4A	0.885993
RPL15	ZNF771	0.885972
KNOP1	RPL15	0.885972
KNOP1	EBNA1BP2	0.885972
TNPO1	TNPO2	0.885942
MRPS23	MRPS25	0.885942
MRPS15	MRPS23	0.885942
KNOP1	POP1	0.885942
KNOP1	GNL3	0.885942
GNL3	ZNF771	0.885942
DDX27	ZNF771	0.885942
PINX1	TERF1	0.8859239999999999
FBL	RPS27	0.885906
ZC3HAV1	DDX24	0.8859040000000001
POP1	ZC3HAV1	0.8859040000000001
DDX24	RRP9	0.8859040000000001
WDR20	WDR48	0.8858600000000001
NOL12	RPS24	0.8858590000000001
MRPL30	MRPL53	0.8858370000000001
NOC3L	CCDC137	0.8858290000000001
RPS3A	TUFM	0.885819
U2AF2	CDC73	0.8858
AKR7A3	AKR7L	0.885767
SNRPE	SMU1	0.8857139999999999
MRPS15	MRPS2	0.8855709999999999
LDHAL6B	ARF1	0.885555
SNRPD1	THOC2	0.885444
NDC1	NUP107	0.885439
RPL10L	HSP90AB1	0.885409
MRPS10	MRPS5	0.885329
NOC2L	MPHOSPH10	0.885318
MRPS16	DAP3	0.885279
ACTR8	UCHL5	0.8852709999999999
ATF2	CREB5	0.88526
CD27	CD70	0.885182
PSMB9	PSMB1	0.8851399999999999
RACK1	LARP4	0.885134
SRSF1	WBP11	0.8851319999999999
RRP8	RPF2	0.885036
RRP8	LLPH	0.885036
PAK1IP1	RPF2	0.885036
PAK1IP1	LLPH	0.885036
NSD2	RPF2	0.885036
MRPL51	MRPL48	0.884972
PA2G4	EIF2S1	0.88492
PSME1	PSMA1	0.884919
DSTN	ALDH5A1	0.8849049999999999
MRPL50	MRPL54	0.884885
POP1	GLTSCR2	0.884868
TBX20	TLE4	0.88481
PPP1R2	PPP1CA	0.8847860000000001
SPATA46	GAPVD1	0.884698
SRP72	PRRC2C	0.8846860000000001
NPM1	HIST1H1B	0.8846860000000001
XPC	PARP2	0.884648
SMC6	NSMCE2	0.884648
SHCBP1	KIF23	0.884632
TSPYL2	ZNF687	0.884617
NUP155	NUP107	0.8846139999999999
CCNC	MED16	0.8845799999999999
MED27	CDK19	0.884531
SLMAP	STRIP2	0.8845299999999999
SPSB2	EPHB2	0.8845290000000001
SF3B3	CPSF6	0.884519
EEF2	RPL27	0.884401
MPHOSPH8	FAM208B	0.8843850000000001
DDX18	DDX31	0.884352
UBA52	RPLP2	0.8843469999999999
CDC5L	EIF2S2	0.8843260000000001
RPL7L1	NOP16	0.884309
MRPL20	MRPL51	0.8842979999999999
SLC7A6OS	AAR2	0.884288
SEC24C	SEC24B	0.884281
DDX50	REXO4	0.8842409999999999
SCML2	CBX7	0.8842049999999999
GINS4	TIMELESS	0.8841959999999999
EMC10	EMC6	0.884158
NVL	FTSJ3	0.884142
STBD1	MID1	0.884127
MRPL12	MRPL4	0.8840620000000001
MRPS27	MRPS28	0.8840450000000001
MED28	MED6	0.883986
ACTR8	ACTR5	0.883976
PUM3	KRR1	0.883941
UFL1	UFM1	0.8839290000000001
CDC40	SYF2	0.8839290000000001
MED13L	MED9	0.8839
RPL14	EBNA1BP2	0.883861
PRRC2B	EIF3F	0.8838360000000001
PRPF8	RBM39	0.883814
KPNB1	U2SURP	0.883799
HNRNPU	RPS20	0.883747
CAPZA2	ACTG1	0.88369
RPS16	ATP5C1	0.8836809999999999
ZNF22	NSA2	0.883626
STAU1	NSA2	0.883626
STAU1	MOV10	0.883626
KRI1	ZC3H8	0.883626
STRBP	DHX9	0.883617
SRSF10	THRAP3	0.883582
NAP1L4	RPS15A	0.883559
